Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
566726,22154,ANGEL DECORATION 3 BUTTONS ,2,14-09-2011 13:12,0.42,15021.0,United Kingdom
552508,21400,RED PUDDING SPOON,4,09-05-2011 16:27,0.42,,United Kingdom
551731,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,04-05-2011 09:57,0.65,14307.0,United Kingdom
570792,21086,SET/6 RED SPOTTY PAPER CUPS,30,12-10-2011 12:01,0.65,12709.0,Germany
550768,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,20-04-2011 12:44,8.15,15039.0,United Kingdom
577483,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,20-11-2011 11:50,0.55,14502.0,United Kingdom
574721,23511,EMBROIDERED RIBBON REEL EMILY ,1,06-11-2011 14:43,2.08,17920.0,United Kingdom
564562,85132C,CHARLIE AND LOLA FIGURES TINS,12,26-08-2011 09:58,1.95,15203.0,United Kingdom
567656,22195,LARGE HEART MEASURING SPOONS,1,21-09-2011 14:40,3.29,14096.0,United Kingdom
566976,22423,REGENCY CAKESTAND 3 TIER,4,16-09-2011 09:27,12.75,15382.0,United Kingdom
547513,47599A,PINK PARTY BAGS,6,23-03-2011 13:59,2.1,17519.0,United Kingdom
581129,22732,3D VINTAGE CHRISTMAS STICKERS ,18,07-12-2011 12:48,1.25,15498.0,United Kingdom
570223,23263,SET OF 3 WOODEN HEART DECORATIONS,4,09-10-2011 13:11,1.25,15787.0,United Kingdom
545636,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,04-03-2011 12:15,1.25,16449.0,United Kingdom
540977,84596G,SMALL CHOCOLATES PINK BOWL,1,12-01-2011 15:01,0.85,,United Kingdom
578757,22311,OFFICE MUG WARMER BLACK+SILVER ,1,25-11-2011 11:41,2.95,12748.0,United Kingdom
560716,22382,LUNCH BAG SPACEBOY DESIGN ,10,20-07-2011 13:26,1.65,17675.0,United Kingdom
581492,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,09-12-2011 10:03,13.29,,United Kingdom
559704,22848,BREAD BIN DINER STYLE PINK,1,12-07-2011 09:54,16.95,12669.0,France
547385,21314,SMALL GLASS HEART TRINKET POT,1,22-03-2011 15:48,4.13,,United Kingdom
561217,22244,3 HOOK HANGER MAGIC GARDEN,1,25-07-2011 17:09,4.13,,United Kingdom
550518,21257,VICTORIAN SEWING BOX MEDIUM,2,19-04-2011 08:55,7.95,16628.0,United Kingdom
572732,22045,SPACEBOY GIFT WRAP,25,25-10-2011 15:21,0.42,18079.0,United Kingdom
547564,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,24-03-2011 09:21,1.65,17512.0,United Kingdom
568134,84988,SET OF 72 PINK HEART PAPER DOILIES,1,23-09-2011 17:02,2.92,,United Kingdom
569524,22297,HEART IVORY TRELLIS SMALL,1,04-10-2011 14:42,1.25,14506.0,United Kingdom
C548460,21873,IF YOU CAN'T STAND THE HEAT MUG,-12,31-03-2011 11:58,1.25,16801.0,United Kingdom
562933,20618,QUEEN OF THE SKIES PASSPORT COVER ,1,10-08-2011 16:51,1.63,,United Kingdom
564842,22469,HEART OF WICKER SMALL,40,30-08-2011 13:47,1.45,16133.0,United Kingdom
555397,22553,PLASTERS IN TIN SKULLS,1,02-06-2011 17:26,3.29,,United Kingdom
577504,22406,MONEY BOX KINGS CHOICE DESIGN,1,20-11-2011 12:36,1.25,14159.0,United Kingdom
550167,22433,WATERING CAN GREEN DINOSAUR,12,14-04-2011 16:38,1.95,14206.0,United Kingdom
571257,22979,PANTRY WASHING UP BRUSH,1,14-10-2011 17:17,3.29,,United Kingdom
545558,82581,TOILET METAL SIGN,25,03-03-2011 15:31,0.55,17873.0,United Kingdom
C542426,22752,SET 7 BABUSHKA NESTING BOXES,-24,28-01-2011 09:32,7.65,14146.0,United Kingdom
543123,20718,RED RETROSPOT SHOPPER BAG,10,03-02-2011 14:08,1.25,18178.0,United Kingdom
556205,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,09-06-2011 13:37,4.95,15827.0,United Kingdom
561106,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,25-07-2011 11:37,4.95,14246.0,United Kingdom
557864,23298,SPOTTY BUNTING,3,23-06-2011 12:19,4.95,15253.0,United Kingdom
553162,22969,HOMEMADE JAM SCENTED CANDLES,1,13-05-2011 15:53,3.29,,United Kingdom
574918,85136A,YELLOW SHARK HELICOPTER,1,07-11-2011 16:31,7.95,,France
549317,22433,WATERING CAN GREEN DINOSAUR,6,08-04-2011 09:58,1.95,15109.0,United Kingdom
539436,21821,GLITTER STAR GARLAND WITH BELLS ,1,17-12-2010 14:49,7.62,,United Kingdom
545188,22659,LUNCH BOX I LOVE LONDON,1,28-02-2011 15:19,1.95,14056.0,United Kingdom
557232,23292,SPACE BOY CHILDRENS CUP,8,17-06-2011 14:28,1.25,12463.0,Belgium
561685,20712,JUMBO BAG WOODLAND ANIMALS,10,28-07-2011 19:46,2.08,14315.0,United Kingdom
580872,23583,LUNCH BAG PAISLEY PARK  ,3,06-12-2011 12:02,1.65,18283.0,United Kingdom
554323,22995,TRAVEL CARD WALLET SUKI,24,23-05-2011 15:33,0.42,16729.0,United Kingdom
555336,84826,ASSTD DESIGN 3D PAPER STICKERS,3,02-06-2011 11:13,0.85,,United Kingdom
558687,20724,RED RETROSPOT CHARLOTTE BAG,30,01-07-2011 11:43,0.85,12598.0,France
556056,22919,HERB MARKER MINT,1,08-06-2011 13:35,0.65,17841.0,United Kingdom
547556,17091A,LAVENDER INCENSE IN TIN,6,23-03-2011 16:45,1.25,17250.0,United Kingdom
538877,22112,CHOCOLATE HOT WATER BOTTLE,35,14-12-2010 15:29,12.72,,United Kingdom
572186,23131,MISTLETOE HEART WREATH CREAM,4,21-10-2011 10:55,4.15,16497.0,United Kingdom
C573024,23407,SET OF 2 TRAYS HOME SWEET HOME,-1,27-10-2011 12:57,9.95,14474.0,United Kingdom
552182,21843,RED RETROSPOT CAKE STAND,3,06-05-2011 13:38,10.95,14180.0,United Kingdom
562727,22430,ENAMEL WATERING CAN CREAM,4,09-08-2011 09:26,4.95,15601.0,United Kingdom
581179,23256,CHILDRENS CUTLERY SPACEBOY ,4,07-12-2011 15:43,4.15,12471.0,Germany
546643,22195,LARGE HEART MEASURING SPOONS,12,15-03-2011 13:23,1.65,16214.0,United Kingdom
551983,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,05-05-2011 14:32,2.08,17735.0,United Kingdom
575319,22561,WOODEN SCHOOL COLOURING SET,12,09-11-2011 13:26,1.65,14836.0,United Kingdom
576933,84692,BOX OF 24 COCKTAIL PARASOLS,6,17-11-2011 11:29,0.42,15529.0,United Kingdom
537240,22501,PICNIC BASKET WICKER LARGE,1,06-12-2010 10:08,21.23,,United Kingdom
557954,23316,RED REFECTORY CLOCK ,1,23-06-2011 18:44,9.95,15023.0,United Kingdom
558232,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,27-06-2011 14:30,2.95,17841.0,United Kingdom
556095,21714,CITRONELLA CANDLE GARDEN POT,2,08-06-2011 15:27,2.46,,United Kingdom
556826,35004B,SET OF 3 BLACK FLYING DUCKS,1,15-06-2011 10:25,12.46,,United Kingdom
562342,23209,LUNCH BAG DOILEY PATTERN ,10,04-08-2011 12:13,1.65,16929.0,United Kingdom
570218,23344,JUMBO BAG 50'S CHRISTMAS ,10,09-10-2011 12:20,2.08,16873.0,United Kingdom
551544,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,03-05-2011 09:33,0.85,12683.0,France
551531,21175,GIN + TONIC DIET METAL SIGN,6,01-05-2011 13:45,2.55,15376.0,United Kingdom
565932,23215,JINGLE BELL HEART ANTIQUE SILVER,1,08-09-2011 10:35,2.08,16418.0,United Kingdom
537237,22811,SET OF 6 T-LIGHTS CACTI ,4,06-12-2010 09:58,5.91,,United Kingdom
562650,POST,POSTAGE,2,08-08-2011 13:12,40.0,17404.0,Sweden
556248,22918,HERB MARKER PARSLEY,12,09-06-2011 16:33,0.65,15681.0,United Kingdom
558105,20725,LUNCH BAG RED RETROSPOT,3,26-06-2011 14:54,1.65,15644.0,United Kingdom
552950,85066,CREAM SWEETHEART MINI CHEST,2,12-05-2011 12:01,12.75,16116.0,United Kingdom
574544,22313,OFFICE MUG WARMER PINK,4,04-11-2011 14:49,2.95,17084.0,United Kingdom
547359,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,22-03-2011 12:27,1.95,15719.0,United Kingdom
568145,22478,BIRDHOUSE GARDEN MARKER ,50,25-09-2011 11:30,1.25,12388.0,Australia
552234,23007, SPACEBOY BABY GIFT SET,1,06-05-2011 16:01,24.96,,United Kingdom
542625,22199,FRYING PAN RED RETROSPOT,1,31-01-2011 09:50,8.29,,United Kingdom
548163,22698,PINK REGENCY TEACUP AND SAUCER,1,29-03-2011 13:43,5.79,,United Kingdom
577052,22992,REVOLVER WOODEN RULER ,12,17-11-2011 14:08,1.95,17397.0,United Kingdom
569685,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,20,05-10-2011 14:47,0.85,16758.0,United Kingdom
547358,21213,PACK OF 72 SKULL CAKE CASES,5,22-03-2011 12:25,0.55,15998.0,United Kingdom
564256,22059,CERAMIC STRAWBERRY DESIGN MUG,6,24-08-2011 10:45,1.49,14796.0,United Kingdom
552724,22028,PENNY FARTHING BIRTHDAY CARD,12,11-05-2011 10:29,0.42,13418.0,United Kingdom
581175,23209,LUNCH BAG VINTAGE DOILY ,100,07-12-2011 15:16,1.45,14646.0,Netherlands
538507,82483,WOOD 2 DRAWER CABINET WHITE FINISH,6,12-12-2010 13:26,5.95,15547.0,United Kingdom
540821,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,11-01-2011 13:16,2.51,,United Kingdom
C575035,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-1,08-11-2011 11:38,1.49,15005.0,United Kingdom
577061,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,17-11-2011 14:40,0.79,14911.0,EIRE
553607,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,72,18-05-2011 10:47,1.69,16684.0,United Kingdom
562371,23235,STORAGE TIN VINTAGE LEAF,6,04-08-2011 14:30,2.89,13709.0,United Kingdom
562037,21116,OWL DOORSTOP,3,02-08-2011 09:34,4.95,13023.0,United Kingdom
567461,22114,HOT WATER BOTTLE TEA AND SYMPATHY,21,20-09-2011 12:31,9.13,,United Kingdom
579541,22726,ALARM CLOCK BAKELIKE GREEN,2,30-11-2011 10:12,3.75,14653.0,United Kingdom
575477,22114,HOT WATER BOTTLE TEA AND SYMPATHY,7,09-11-2011 16:14,8.29,,United Kingdom
539102,21181,PLEASE ONE PERSON METAL SIGN,144,16-12-2010 10:37,1.53,16029.0,United Kingdom
541493,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,18-01-2011 14:29,16.63,,United Kingdom
572294,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,23-10-2011 13:10,0.83,13471.0,United Kingdom
569397,23199,JUMBO BAG APPLES,10,04-10-2011 08:26,2.08,12747.0,United Kingdom
571441,22697,GREEN REGENCY TEACUP AND SAUCER,3,17-10-2011 13:31,5.79,14096.0,United Kingdom
541422,90125E,AMBER BERTIE GLASS BEAD BAG CHARM,1,17-01-2011 17:48,1.63,,United Kingdom
568567,22631,CIRCUS PARADE LUNCH BOX ,1,27-09-2011 18:41,4.13,,United Kingdom
577358,23301,GARDENERS KNEELING PAD KEEP CALM ,7,18-11-2011 15:59,3.29,,United Kingdom
560300,22029,SPACEBOY BIRTHDAY CARD,12,18-07-2011 10:29,0.42,14911.0,EIRE
559141,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1,06-07-2011 13:56,2.55,15311.0,United Kingdom
550513,21561,DINOSAUR LUNCH BOX WITH CUTLERY,4,18-04-2011 16:37,2.55,16928.0,United Kingdom
572030,22904,CALENDAR PAPER CUT DESIGN,6,20-10-2011 11:51,2.95,14923.0,United Kingdom
C569967,22429,ENAMEL MEASURING JUG CREAM,-1,06-10-2011 18:54,4.25,17490.0,United Kingdom
576926,23564,EGG CUP MILKMAID INGRID,12,17-11-2011 10:59,1.25,14113.0,United Kingdom
558196,23029,DRAWER KNOB CRACKLE GLAZE GREEN,4,27-06-2011 12:38,1.65,16033.0,United Kingdom
541489,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,18-01-2011 13:38,1.45,15023.0,United Kingdom
574363,23133,LARGE IVORY HEART WALL ORGANISER,104,04-11-2011 10:57,5.66,18102.0,United Kingdom
551721,47566,PARTY BUNTING,1,03-05-2011 16:49,4.95,14711.0,United Kingdom
546531,47590B,PINK HAPPY BIRTHDAY BUNTING,18,14-03-2011 13:35,5.45,15738.0,United Kingdom
578817,84836,ZINC METAL HEART DECORATION,1,25-11-2011 13:45,1.25,16764.0,United Kingdom
549448,22684,FRENCH BLUE METAL DOOR SIGN 9,10,08-04-2011 14:07,1.25,13078.0,United Kingdom
575739,84692,BOX OF 24 COCKTAIL PARASOLS,2,11-11-2011 09:05,0.83,,United Kingdom
561034,21174,POTTERING IN THE SHED METAL SIGN,2,24-07-2011 11:45,2.08,15506.0,United Kingdom
539434,21242,RED RETROSPOT PLATE ,1,17-12-2010 14:41,3.36,,United Kingdom
553935,21504,SKULLS GREETING CARD,12,20-05-2011 10:32,0.42,15856.0,United Kingdom
550638,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,19-04-2011 15:44,6.63,,United Kingdom
560114,75172,,-35,15-07-2011 09:53,0.0,,United Kingdom
562908,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,10-08-2011 12:48,2.08,16839.0,United Kingdom
546172,22939,APRON APPLE DELIGHT,2,10-03-2011 10:32,4.95,14156.0,EIRE
561600,21899,GARAGE KEY FOB,3,28-07-2011 11:29,0.65,15861.0,United Kingdom
565677,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,06-09-2011 10:04,4.15,15521.0,United Kingdom
546537,22972,CHILDREN'S SPACEBOY MUG,2,14-03-2011 14:32,1.65,15005.0,United Kingdom
550201,23054,RECYCLED ACAPULCO MAT LAVENDER,2,15-04-2011 10:25,8.25,12769.0,Brazil
574253,23177,TREASURE ISLAND BOOK BOX,8,03-11-2011 13:30,2.25,15252.0,United Kingdom
547253,22212,FOUR HOOK  WHITE LOVEBIRDS,4,22-03-2011 10:44,2.1,13869.0,United Kingdom
548987,22084,PAPER CHAIN KIT EMPIRE,1,05-04-2011 12:50,2.95,14535.0,United Kingdom
570660,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,32,11-10-2011 14:18,4.25,14866.0,United Kingdom
551160,22897,OVEN MITT APPLES DESIGN,10,26-04-2011 15:04,1.45,15237.0,United Kingdom
542932,22457,NATURAL SLATE HEART CHALKBOARD ,12,02-02-2011 10:54,2.95,13089.0,United Kingdom
551414,21749,LARGE RED RETROSPOT WINDMILL,6,28-04-2011 13:35,2.1,15622.0,United Kingdom
558900,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2,04-07-2011 16:06,4.25,15349.0,United Kingdom
545342,22360,GLASS JAR ENGLISH CONFECTIONERY,12,02-03-2011 09:04,2.95,13497.0,United Kingdom
573585,21867,PINK UNION JACK  LUGGAGE TAG,1,31-10-2011 14:41,2.46,,United Kingdom
578366,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,24-11-2011 10:53,0.85,16173.0,United Kingdom
565795,22507,MEMO BOARD RETROSPOT  DESIGN,4,07-09-2011 09:57,4.95,17481.0,United Kingdom
566581,22456,NATURAL SLATE CHALKBOARD LARGE ,2,13-09-2011 13:47,4.95,16081.0,United Kingdom
568411,22507,MEMO BOARD RETROSPOT  DESIGN,2,27-09-2011 10:52,10.79,,United Kingdom
580729,21930,JUMBO STORAGE BAG SKULLS,1,05-12-2011 17:24,4.13,,United Kingdom
553577,22582,PACK OF 6 SWEETIE GIFT BOXES,12,18-05-2011 10:34,2.55,12437.0,France
579465,22852,DOG BOWL VINTAGE CREAM,2,29-11-2011 14:53,4.25,15790.0,United Kingdom
574080,23506,MINI PLAYING CARDS SPACEBOY ,6,02-11-2011 16:29,0.42,16348.0,United Kingdom
551004,84509c,SET OF 4 POLKADOT PLACEMATS ,1,26-04-2011 09:48,7.46,,United Kingdom
571714,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,18-10-2011 17:00,0.83,,United Kingdom
538808,20750,RED RETROSPOT MINI CASES,5,14-12-2010 12:11,7.95,14057.0,United Kingdom
559553,22193,RED DINER WALL CLOCK,2,11-07-2011 09:23,8.5,16174.0,United Kingdom
553393,22219,LOVEBIRD HANGING DECORATION WHITE ,1,16-05-2011 16:46,1.63,,United Kingdom
544681,84916,HAND TOWEL PALE BLUE W FLOWERS,1,22-02-2011 16:28,4.13,,United Kingdom
575117,21901,"KEY FOB , BACK DOOR ",2,08-11-2011 14:22,0.65,12748.0,United Kingdom
579471,22200,FRYING PAN PINK POLKADOT,1,29-11-2011 15:08,8.29,,United Kingdom
578858,22141,CHRISTMAS CRAFT TREE TOP ANGEL,4,27-11-2011 11:22,2.1,18145.0,United Kingdom
553707,23298,SPOTTY BUNTING,12,18-05-2011 15:26,4.95,16843.0,United Kingdom
554682,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,25-05-2011 16:08,0.85,14085.0,United Kingdom
569243,23294,SET OF 6 SNACK LOAF BAKING CASES,8,03-10-2011 09:44,0.83,13344.0,United Kingdom
561025,22091,EMPIRE TISSUE BOX,1,24-07-2011 10:37,0.39,16241.0,United Kingdom
540521,21883,STARS GIFT TAPE ,12,09-01-2011 12:46,0.65,12651.0,France
579136,35970,ZINC FOLKART SLEIGH BELLS,12,28-11-2011 12:45,1.69,16094.0,United Kingdom
580137,23575,SNACK TRAY PAISLEY PARK,2,01-12-2011 19:54,1.95,17566.0,United Kingdom
563193,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1,12-08-2011 16:30,2.46,,United Kingdom
571119,22733,3D TRADITIONAL CHRISTMAS STICKERS,4,14-10-2011 09:04,1.63,,United Kingdom
537640,84989a,75 GREEN FAIRY CAKE CASES,1,07-12-2010 15:31,2.13,,United Kingdom
537800,20727,LUNCH BAG  BLACK SKULL.,1,08-12-2010 13:08,1.65,12748.0,United Kingdom
537640,22069,BROWN  PIRATE TREASURE CHEST ,4,07-12-2010 15:31,4.21,,United Kingdom
552265,22940,FELTCRAFT CHRISTMAS FAIRY,1,08-05-2011 11:41,4.25,14161.0,United Kingdom
555929,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,08-06-2011 08:12,2.55,16525.0,United Kingdom
565519,90013C,GREEN VINTAGE EARRINGS ,4,05-09-2011 11:52,3.75,12502.0,Spain
539456,90154,LAZER CUT NECKLACE W PASTEL BEADS,1,17-12-2010 17:23,8.95,16885.0,United Kingdom
551953,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,05-05-2011 11:53,2.95,13448.0,United Kingdom
566949,21990,MODERN FLORAL STATIONERY SET,2,15-09-2011 16:32,2.46,,United Kingdom
565150,22699,ROSES REGENCY TEACUP AND SAUCER ,24,01-09-2011 14:26,2.55,14298.0,United Kingdom
538071,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,09-12-2010 14:09,5.06,,United Kingdom
574368,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,04-11-2011 10:59,8.5,13004.0,United Kingdom
554082,21231,SWEETHEART CERAMIC TRINKET BOX,4,22-05-2011 11:49,1.25,14878.0,United Kingdom
539436,22457,NATURAL SLATE HEART CHALKBOARD ,1,17-12-2010 14:49,5.91,,United Kingdom
550820,84879,ASSORTED COLOUR BIRD ORNAMENT,16,21-04-2011 08:43,1.69,13148.0,United Kingdom
573415,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,30-10-2011 16:17,1.95,13607.0,United Kingdom
565401,84870C,GREEN GEISHA GIRL ,1,02-09-2011 17:38,3.75,16686.0,United Kingdom
567614,22677,FRENCH BLUE METAL DOOR SIGN 2,10,21-09-2011 11:55,1.25,16103.0,United Kingdom
551417,22568,FELTCRAFT CUSHION OWL,4,28-04-2011 13:41,3.75,15632.0,United Kingdom
579401,23083,SET 6 PAPER TABLE LANTERN STARS ,12,29-11-2011 12:12,3.75,14550.0,United Kingdom
552269,22419,LIPSTICK PEN RED,2,08-05-2011 11:52,0.42,16121.0,United Kingdom
566191,21931,JUMBO STORAGE BAG SUKI,10,09-09-2011 13:26,2.08,14388.0,United Kingdom
550305,23126,FELTCRAFT GIRL AMELIE KIT,4,17-04-2011 10:27,4.95,17920.0,United Kingdom
554694,23112,PARISIENNE CURIO CABINET,2,25-05-2011 17:06,7.5,,United Kingdom
569331,23203,JUMBO BAG DOILEY PATTERNS,10,03-10-2011 13:39,2.08,16875.0,United Kingdom
554064,22627,MINT KITCHEN SCALES,12,22-05-2011 10:29,7.65,14195.0,United Kingdom
562432,85099B,JUMBO BAG RED RETROSPOT,10,04-08-2011 17:38,2.08,14004.0,United Kingdom
576626,23559,WOODLAND BUNNIES LOLLY MAKERS,1,15-11-2011 17:26,2.08,12890.0,United Kingdom
545462,20675,BLUE POLKADOT BOWL,10,03-03-2011 08:24,1.25,17567.0,United Kingdom
574846,23313,VINTAGE CHRISTMAS BUNTING,2,07-11-2011 11:59,4.95,14702.0,United Kingdom
542003,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,72,25-01-2011 11:07,3.39,15311.0,United Kingdom
574476,22150,3 STRIPEY MICE FELTCRAFT,2,04-11-2011 12:20,1.95,17203.0,United Kingdom
575710,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,10-11-2011 17:29,9.95,17901.0,United Kingdom
566735,23165,LARGE CERAMIC TOP STORAGE JAR,3,14-09-2011 14:19,1.65,15707.0,United Kingdom
C556966,23169,CLASSIC GLASS COOKIE JAR,-2,16-06-2011 09:55,4.15,13523.0,United Kingdom
543626,22699,ROSES REGENCY TEACUP AND SAUCER ,10,10-02-2011 15:40,2.95,15796.0,United Kingdom
540255,20616,CHERRY BLOSSOM PASSPORT COVER,1,05-01-2011 16:50,1.66,,United Kingdom
544108,22629,SPACEBOY LUNCH BOX ,24,16-02-2011 10:53,1.95,12653.0,Israel
556237,21803,CHRISTMAS TREE STAR DECORATION,2,09-06-2011 15:34,0.42,,United Kingdom
C554012,22429,ENAMEL MEASURING JUG CREAM,-2,20-05-2011 12:56,4.25,15125.0,United Kingdom
540552,82494L,WOODEN FRAME ANTIQUE WHITE ,6,10-01-2011 09:44,2.95,16350.0,United Kingdom
579297,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,29-11-2011 11:23,3.29,,United Kingdom
575983,35970,ZINC FOLKART SLEIGH BELLS,12,13-11-2011 13:45,1.69,13379.0,United Kingdom
571284,20802,SMALL GLASS SUNDAE DISH CLEAR,1,16-10-2011 14:07,1.65,14562.0,United Kingdom
561088,23199,JUMBO BAG APPLES,10,25-07-2011 09:50,2.08,15144.0,United Kingdom
539374,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,17-12-2010 11:40,7.95,14769.0,United Kingdom
538524,22251,BIRDHOUSE DECORATION MAGIC GARDEN,1,13-12-2010 09:35,2.51,,United Kingdom
553718,85132A,CHARLIE + LOLA BISCUITS TINS,1,18-05-2011 16:14,5.79,,United Kingdom
550987,22679,FRENCH BLUE METAL DOOR SIGN 4,5,21-04-2011 18:10,1.25,,United Kingdom
578344,82494L,WOODEN FRAME ANTIQUE WHITE ,3,24-11-2011 09:21,7.46,,United Kingdom
576391,20724,RED RETROSPOT CHARLOTTE BAG,63,15-11-2011 10:13,2.46,,United Kingdom
577716,21213,PACK OF 72 SKULL CAKE CASES,24,21-11-2011 12:18,0.55,15857.0,United Kingdom
567280,21390,FILIGRIS HEART WITH BUTTERFLY,288,19-09-2011 11:46,1.06,14646.0,Netherlands
567213,22355,CHARLOTTE BAG SUKI DESIGN,1,19-09-2011 11:04,0.85,14684.0,United Kingdom
548992,22179,SET 10 LIGHTS NIGHT OWL,6,05-04-2011 13:52,6.75,13089.0,United Kingdom
537399,22654,DELUXE SEWING KIT ,2,06-12-2010 14:31,5.95,13030.0,United Kingdom
580115,23583,LUNCH BAG PAISLEY PARK  ,1,01-12-2011 16:22,4.13,,United Kingdom
558761,22155,STAR DECORATION RUSTIC,3,03-07-2011 12:52,0.42,15033.0,United Kingdom
580097,23012,GLASS APOTHECARY BOTTLE PERFUME,4,01-12-2011 14:58,3.95,14216.0,United Kingdom
580983,21945,STRAWBERRIES  DESIGN FLANNEL ,1,06-12-2011 16:26,1.63,,United Kingdom
568135,23399,HOME SWEET HOME HANGING HEART,1,23-09-2011 17:04,2.08,,United Kingdom
571679,22662,LUNCH BAG DOLLY GIRL DESIGN,3,18-10-2011 13:41,1.65,14159.0,United Kingdom
539958,22379,RECYCLING BAG RETROSPOT ,2,23-12-2010 13:26,4.21,,United Kingdom
549387,21500,PINK POLKADOT WRAP ,25,08-04-2011 11:33,0.42,13178.0,United Kingdom
581439,22227,HANGING HEART MIRROR DECORATION ,2,08-12-2011 16:30,1.25,,United Kingdom
576570,84692,BOX OF 24 COCKTAIL PARASOLS,5,15-11-2011 13:47,0.42,17220.0,United Kingdom
554995,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,29-05-2011 14:23,1.25,18109.0,United Kingdom
547420,21215,IVORY PAPER CUP CAKE CASES ,24,23-03-2011 10:43,0.55,15449.0,United Kingdom
546003,22515,CHILDS GARDEN SPADE PINK,3,08-03-2011 15:07,2.1,16712.0,United Kingdom
549551,21316,SMALL CHUNKY GLASS ROMAN  BOWL,88,10-04-2011 11:48,0.79,15955.0,United Kingdom
578155,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,23-11-2011 11:32,3.25,12748.0,United Kingdom
569839,23201,JUMBO BAG ALPHABET,200,06-10-2011 13:21,1.79,15769.0,United Kingdom
556282,15044C,PURPLE PAPER PARASOL,6,10-06-2011 08:24,2.95,15679.0,United Kingdom
C538882,21791,VINTAGE HEADS AND TAILS CARD GAME ,-12,14-12-2010 15:56,1.25,12797.0,Portugal
542541,21128,GOLD FISHING GNOME,1,28-01-2011 14:25,12.46,,United Kingdom
552520,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,09-05-2011 16:34,5.79,,United Kingdom
567482,21790,VINTAGE SNAP CARDS,12,20-09-2011 13:42,0.85,16464.0,United Kingdom
573870,79321,CHILLI LIGHTS,1,01-11-2011 12:25,5.75,14485.0,United Kingdom
555602,22487,WHITE WOOD GARDEN PLANT LADDER,1,06-06-2011 11:26,9.95,16235.0,United Kingdom
580636,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,05-12-2011 12:33,2.1,16746.0,United Kingdom
546430,22467,GUMBALL COAT RACK,2,13-03-2011 15:55,2.55,15918.0,United Kingdom
553161,20724,RED RETROSPOT CHARLOTTE BAG,10,13-05-2011 15:48,0.85,12681.0,France
576617,22543,MINI JIGSAW BAKE A CAKE ,1,15-11-2011 16:57,0.83,,United Kingdom
573300,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,28-10-2011 16:10,1.65,16049.0,United Kingdom
577061,23492,VINTAGE JINGLE BELLS WREATH,2,17-11-2011 14:40,8.25,14911.0,EIRE
567043,21232,STRAWBERRY CERAMIC TRINKET BOX,4,16-09-2011 11:27,1.25,13268.0,United Kingdom
580595,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,24,05-12-2011 10:38,0.85,14194.0,United Kingdom
559802,22502,PICNIC BASKET WICKER SMALL,1,12-07-2011 13:48,10.79,,United Kingdom
537237,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,06-12-2010 09:58,7.62,,United Kingdom
